index_gemini,doi_gemini,title_gemini,widgets_in_paper_gemini,scented_widgets_gemini,scented_widgets_gemini_corrected,answer_gemini
180,https://doi.org/10.1109/VISUAL.1990.146418, Vis-10.1109-VISUAL.1990.146418-p443-C-0,TRUE,TRUE,TRUE," Yes, there are some. Yes, they are."
181,https://doi.org/10.1109/VISUAL.1990.146419, Vis-10.1109-VISUAL.1990.146419-p449-C-0,FALSE,FALSE,Unknown," No, I don't know"
182,https://doi.org/10.1109/VISUAL.1990.146360, Vis-10.1109-VISUAL.1990.146360-p14-C-0,TRUE,FALSE,FALSE," Yes, there are several types of widgets such as sliders, buttons and lists. They are not scented."
183,https://doi.org/10.1109/VISUAL.1990.146360, Vis-10.1109-VISUAL.1990.146360-p14-C-0,TRUE,FALSE,Unknown," Yes, there are sliders and buttons. I don't know if they are scented."
184,https://doi.org/10.1109/VISUAL.1990.146360, Vis-10.1109-VISUAL.1990.146360-p14-C-0,TRUE,FALSE,FALSE," Yes, there are sliders, buttons and lists. It is not possible to tell whether they are scented or enhanced in the visual analytics sense."
185,https://doi.org/10.1109/VISUAL.1990.146360, Vis-10.1109-VISUAL.1990.146360-p14-C-0,TRUE,FALSE,Unknown," Yes, there are several user interface widgets such as sliders, buttons, lists etc. However, it is not possible to tell whether these widgets are scented (or enhanced, sophisticated) in the visual analytics sense."
186,https://doi.org/10.1109/VISUAL.1990.146360, Vis-10.1109-VISUAL.1990.146360-p14-C-0,TRUE,Unknown,Unknown," Yes, there are several sliders and a color legend with a slider. I don't know."
187,https://doi.org/10.1109/VISUAL.1990.146360, Vis-10.1109-VISUAL.1990.146360-p14-C-0,TRUE,FALSE,Unknown," Yes, there are some. I don't know."
188,https://doi.org/10.1109/VISUAL.1990.146361, Vis-10.1109-VISUAL.1990.146361-p28-C-0,TRUE,FALSE,FALSE," Yes, there are several sliders and buttons. It is not possible to tell whether they are scented or enhanced in the visual analytics sense."
189,https://doi.org/10.1109/VISUAL.1990.146362, Vis-10.1109-VISUAL.1990.146362-p36-C-0,FALSE,FALSE,Unknown," No, I don't know."
190,https://doi.org/10.1109/VISUAL.1990.146364, Vis-10.1109-VISUAL.1990.146364-p51-C-0,TRUE,FALSE,FALSE," Yes, there are user interface widgets such as a slider and buttons. It is not possible to tell whether they are scented in the visual analytics sense."
191,https://doi.org/10.1109/VISUAL.1990.146364, Vis-10.1109-VISUAL.1990.146364-p51-C-0,FALSE,FALSE,Unknown," No, I don't know."
192,https://doi.org/10.1109/VISUAL.1990.146367, Vis-10.1109-VISUAL.1990.146367-p74-C-0,FALSE,FALSE,Unknown," no, I don't know"
193,https://doi.org/10.1109/VISUAL.1990.146369, Vis-10.1109-VISUAL.1990.146369-p93-C-0,TRUE,TRUE,TRUE," Yes, there are. Yes, they are."
194,https://doi.org/10.1109/VISUAL.1990.146369, Vis-10.1109-VISUAL.1990.146369-p93-C-0,TRUE,Unknown,Unknown," Yes, there are sliders, buttons and lists. I don't know if they are scented."
195,https://doi.org/10.1109/VISUAL.1990.146373, Vis-10.1109-VISUAL.1990.146373-p124-C-0,FALSE,FALSE,Unknown," No, I don't know."
196,https://doi.org/10.1109/VISUAL.1990.146373, Vis-10.1109-VISUAL.1990.146373-p124-C-0,TRUE,TRUE,TRUE," Yes, there are. Yes, they are."
197,https://doi.org/10.1109/VISUAL.1990.146375, Vis-10.1109-VISUAL.1990.146375-p139-C-0,TRUE,FALSE,FALSE," Yes, there are user interface widgets such as sliders, buttons, lists etc. However, these are not scented (or enhanced, sophisticated) in the visual analytics sense."
198,https://doi.org/10.1109/VISUAL.1990.146376, Vis-10.1109-VISUAL.1990.146376-p144-C-0,FALSE,FALSE,FALSE," no, no"
199,https://doi.org/10.1109/VISUAL.1990.146376, Vis-10.1109-VISUAL.1990.146376-p144-C-0,FALSE,FALSE,Unknown," No, I don't know."
200,https://doi.org/10.1109/VISUAL.1990.146378, Vis-10.1109-VISUAL.1990.146378-p160-C-0,TRUE,FALSE,FALSE," Yes, there are user interface widgets such as sliders, buttons, lists etc. They are not scented (or enhanced, sophisticated) in the visual analytics sense."
201,https://doi.org/10.1109/VISUAL.1990.146378, Vis-10.1109-VISUAL.1990.146378-p160-C-0,TRUE,FALSE,FALSE," Yes, there are sliders and buttons. It is not possible to tell whether they are scented."
202,https://doi.org/10.1109/VISUAL.1990.146378, Vis-10.1109-VISUAL.1990.146378-p160-C-0,FALSE,FALSE,FALSE," no, no"
203,https://doi.org/10.1109/VISUAL.1990.146378, Vis-10.1109-VISUAL.1990.146378-p160-C-0,TRUE,Unknown,Unknown," Yes, there are some buttons and a slider. I don't know if they are scented."
204,https://doi.org/10.1109/VISUAL.1990.146378, Vis-10.1109-VISUAL.1990.146378-p160-C-0,TRUE,Unknown,Unknown," Yes, there are several sliders and buttons. I don't know."
205,https://doi.org/10.1109/VISUAL.1990.146378, Vis-10.1109-VISUAL.1990.146378-p160-C-0,TRUE,Unknown,Unknown," Yes, there are sliders and a list. I don't know."
206,https://doi.org/10.1109/VISUAL.1990.146378, Vis-10.1109-VISUAL.1990.146378-p160-C-0,TRUE,TRUE,TRUE," Yes, there are. Yes, they are."
207,https://doi.org/10.1109/VISUAL.1990.146378, Vis-10.1109-VISUAL.1990.146378-p160-C-0,TRUE,FALSE,Unknown," Yes, there are sliders and buttons. I don't know if they are scented."
208,https://doi.org/10.1109/VISUAL.1990.146382, Vis-10.1109-VISUAL.1990.146382-p194-C-0,TRUE,Unknown,Unknown," Yes, there are sliders. I don't know."
209,https://doi.org/10.1109/VISUAL.1990.146382, Vis-10.1109-VISUAL.1990.146382-p194-C-0,TRUE,TRUE,TRUE," Yes, there are. Yes, they are."
210,https://doi.org/10.1109/VISUAL.1990.146382, Vis-10.1109-VISUAL.1990.146382-p194-C-0,FALSE,FALSE,Unknown," No, I don't know."
211,https://doi.org/10.1109/VISUAL.1990.146382, Vis-10.1109-VISUAL.1990.146382-p194-C-0,TRUE,FALSE,FALSE," Yes, there are several sliders and buttons. It is not clear whether they are scented."
212,https://doi.org/10.1109/VISUAL.1990.146384, Vis-10.1109-VISUAL.1990.146384-p209-C-0,FALSE,FALSE,Unknown," No, I don't know."
213,https://doi.org/10.1109/VISUAL.1990.146385, Vis-10.1109-VISUAL.1990.146385-p219-C-0,FALSE,FALSE,FALSE, No.
214,https://doi.org/10.1109/VISUAL.1990.146386, Vis-10.1109-VISUAL.1990.146386-p230-C-0,TRUE,TRUE,TRUE," Yes, there are. Yes, they are."
215,https://doi.org/10.1109/VISUAL.1990.146386, Vis-10.1109-VISUAL.1990.146386-p230-C-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets such as a sortable table."
216,https://doi.org/10.1109/VISUAL.1990.146387, Vis-10.1109-VISUAL.1990.146387-p238-C-0,TRUE,Unknown,Unknown," Yes, there are. I don't know."
217,https://doi.org/10.1109/VISUAL.1990.146387, Vis-10.1109-VISUAL.1990.146387-p238-C-0,TRUE,TRUE,TRUE," Yes, there are scented widgets."
218,https://doi.org/10.1109/VISUAL.1990.146387, Vis-10.1109-VISUAL.1990.146387-p238-C-0,TRUE,TRUE,TRUE," Yes, there are. Yes, they are."
219,https://doi.org/10.1109/VISUAL.1990.146387, Vis-10.1109-VISUAL.1990.146387-p238-C-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
220,https://doi.org/10.1109/VISUAL.1990.146388, Vis-10.1109-VISUAL.1990.146388-p247-C-0,FALSE,FALSE,Unknown," No, I don't know."
221,https://doi.org/10.1109/VISUAL.1990.146388, Vis-10.1109-VISUAL.1990.146388-p247-C-0,FALSE,FALSE,Unknown," no, I don't know"
222,https://doi.org/10.1109/VISUAL.1990.146389, Vis-10.1109-VISUAL.1990.146389-p255-C-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
223,https://doi.org/10.1109/VISUAL.1990.146389, Vis-10.1109-VISUAL.1990.146389-p255-C-0,FALSE,FALSE,Unknown," No, I don't know."
224,https://doi.org/10.1109/VISUAL.1990.146389, Vis-10.1109-VISUAL.1990.146389-p255-C-0,FALSE,FALSE,FALSE," no, no"
225,https://doi.org/10.1109/VISUAL.1990.146389, Vis-10.1109-VISUAL.1990.146389-p255-C-0,TRUE,TRUE,TRUE," Yes, there are scented widgets."
226,https://doi.org/10.1109/VISUAL.1990.146389, Vis-10.1109-VISUAL.1990.146389-p255-C-0,TRUE,FALSE,Unknown," Yes, there are some sliders and buttons. I don't know if they are scented."
227,https://doi.org/10.1109/VISUAL.1990.146389, Vis-10.1109-VISUAL.1990.146389-p255-C-0,TRUE,Unknown,Unknown," Yes, there are three sliders. I don't know if they are scented."
228,https://doi.org/10.1109/VISUAL.1990.146389, Vis-10.1109-VISUAL.1990.146389-p255-C-0,TRUE,FALSE,FALSE," Yes, there are some sliders and buttons. It is not clear whether they are scented."
229,https://doi.org/10.1109/VISUAL.1990.146391, Vis-10.1109-VISUAL.1990.146391-p273-C-0,FALSE,FALSE,Unknown," No, I don't know."
230,https://doi.org/10.1109/VISUAL.1991.175791, Vis-10.1109-VISUAL.1991.175791-p140-C-0,FALSE,FALSE,FALSE," no, no"
231,https://doi.org/10.1109/VISUAL.1991.175787, Vis-10.1109-VISUAL.1991.175787-p116-C-0,FALSE,FALSE,Unknown," No, I don't know."
232,https://doi.org/10.1109/VISUAL.1991.175818, Vis-10.1109-VISUAL.1991.175818-p298-C-0,FALSE,FALSE,Unknown," No, I don't know."
233,https://doi.org/10.1109/VISUAL.1991.175786, Vis-10.1109-VISUAL.1991.175786-p109-C-0,FALSE,FALSE,Unknown," No, I don't know."
234,https://doi.org/10.1109/VISUAL.1991.175796, Vis-10.1109-VISUAL.1991.175796-p171-C-0,TRUE,Unknown,Unknown," Yes, there are some sliders. I don't know if they are scented."
235,https://doi.org/10.1109/VISUAL.1991.175780, Vis-10.1109-VISUAL.1991.175780-p68-C-0,FALSE,FALSE,Unknown," no, I don't know"
236,https://doi.org/10.1109/VISUAL.1991.175833, Vis-10.1109-VISUAL.1991.175833-p372-C-0,FALSE,FALSE,FALSE," no, no"
237,https://doi.org/10.1109/VISUAL.1991.175782, Vis-10.1109-VISUAL.1991.175782-p83-C-0,FALSE,FALSE,FALSE," no, no"
238,https://doi.org/10.1109/VISUAL.1991.175782, Vis-10.1109-VISUAL.1991.175782-p83-C-0,FALSE,FALSE,Unknown," No, I don't know."
239,https://doi.org/10.1109/VISUAL.1991.175792, Vis-10.1109-VISUAL.1991.175792-p148-C-0,FALSE,FALSE,FALSE," no, no"
240,https://doi.org/10.1109/VISUAL.1991.175796, Vis-10.1109-VISUAL.1991.175796-p171-C-0,FALSE,FALSE,Unknown," No, I don't know."
241,https://doi.org/10.1109/VISUAL.1991.175780, Vis-10.1109-VISUAL.1991.175780-p68-C-0,FALSE,FALSE,Unknown," No, I don't know."
242,https://doi.org/10.1109/VISUAL.1991.175819, Vis-10.1109-VISUAL.1991.175819-p306-C-0,TRUE,Unknown,Unknown," Yes, there are some buttons and list boxes. I don't know if they are scented."
243,https://doi.org/10.1109/VISUAL.1991.175795, Vis-10.1109-VISUAL.1991.175795-p164-C-0,FALSE,FALSE,Unknown," No, I don't know."
244,https://doi.org/10.1109/VISUAL.1991.175799, Vis-10.1109-VISUAL.1991.175799-p188-C-0,FALSE,FALSE,Unknown," No, I don't know."
245,https://doi.org/10.1109/VISUAL.1991.175787, Vis-10.1109-VISUAL.1991.175787-p116-C-0,FALSE,FALSE,FALSE," no, no"
246,https://doi.org/10.1109/VISUAL.1991.175780, Vis-10.1109-VISUAL.1991.175780-p68-C-0,TRUE,Unknown,Unknown," Yes, there are some sliders and a list. I don't know if they are scented."
247,https://doi.org/10.1109/VISUAL.1991.175796, Vis-10.1109-VISUAL.1991.175796-p171-C-0,TRUE,FALSE,Unknown," Yes, there are sliders and buttons. I don't know if they are scented."
248,https://doi.org/10.1109/VISUAL.1991.175838, Vis-10.1109-VISUAL.1991.175838-p398-C-0,TRUE,Unknown,Unknown," Yes, there are. I don't know."
249,https://doi.org/10.1109/VISUAL.1991.175816, Vis-10.1109-VISUAL.1991.175816-p292-C-0,FALSE,FALSE,FALSE," no, no"
250,https://doi.org/10.1109/VISUAL.1991.175837, Vis-10.1109-VISUAL.1991.175837-p392-C-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
251,https://doi.org/10.1109/VISUAL.1991.175780, Vis-10.1109-VISUAL.1991.175780-p68-C-0,FALSE,FALSE,FALSE," no, no"
252,https://doi.org/10.1109/VISUAL.1991.175770, Vis-10.1109-VISUAL.1991.175770-p12-C-2,FALSE,FALSE,FALSE," no, no"
253,https://doi.org/10.1109/VISUAL.1991.175819, Vis-10.1109-VISUAL.1991.175819-p306-C-0,TRUE,Unknown,Unknown," Yes, there are. I don't know."
254,https://doi.org/10.1109/VISUAL.1991.175772, Vis-10.1109-VISUAL.1991.175772-p25-C-0,FALSE,FALSE,Unknown," No, I don't know."
255,https://doi.org/10.1109/VISUAL.1991.175796, Vis-10.1109-VISUAL.1991.175796-p171-C-0,TRUE,Unknown,Unknown," Yes, there are some sliders and a list. I don't know if they are scented."
256,https://doi.org/10.1109/VISUAL.1991.175780, Vis-10.1109-VISUAL.1991.175780-p68-C-0,FALSE,FALSE,FALSE, No.
257,https://doi.org/10.1109/VISUAL.1991.175833, Vis-10.1109-VISUAL.1991.175833-p372-C-0,TRUE,TRUE,TRUE," Yes, there are. Yes, they are."
258,https://doi.org/10.1109/VISUAL.1991.175792, Vis-10.1109-VISUAL.1991.175792-p148-C-0,FALSE,FALSE,Unknown," No, I don't know."
259,https://doi.org/10.1109/VISUAL.1991.175801, Vis-10.1109-VISUAL.1991.175801-p202-C-0,FALSE,FALSE,FALSE," no, no"
260,https://doi.org/10.1109/VISUAL.1991.175833, Vis-10.1109-VISUAL.1991.175833-p372-C-0,TRUE,FALSE,FALSE," Yes, there are several sliders and buttons. It is not possible to tell whether they are scented or not."
261,https://doi.org/10.1109/VISUAL.1991.175837, Vis-10.1109-VISUAL.1991.175837-p392-C-0,FALSE,FALSE,Unknown," No, I don't know."
262,https://doi.org/10.1109/VISUAL.1991.175796, Vis-10.1109-VISUAL.1991.175796-p171-C-0,FALSE,FALSE,FALSE," no, no"
263,https://doi.org/10.1109/VISUAL.1991.175789, Vis-10.1109-VISUAL.1991.175789-p126-C-0,FALSE,FALSE,FALSE," no, no"
264,https://doi.org/10.1109/VISUAL.1991.175773, Vis-10.1109-VISUAL.1991.175773-p33-C-0,FALSE,FALSE,Unknown," No, I don't know."
265,https://doi.org/10.1109/VISUAL.1991.175770, Vis-10.1109-VISUAL.1991.175770-p12-C-2,FALSE,FALSE,Unknown," No, I don't know."
266,https://doi.org/10.1109/VISUAL.1991.175820, Vis-10.1109-VISUAL.1991.175820-p314-C-0,TRUE,Unknown,Unknown," Yes, there is a slider. I don't know if it is scented."
267,https://doi.org/10.1109/VISUAL.1991.175787, Vis-10.1109-VISUAL.1991.175787-p116-C-0,FALSE,FALSE,Unknown," no, I don't know"
268,https://doi.org/10.1109/VISUAL.1991.175797, Vis-10.1109-VISUAL.1991.175797-p179-C-0,FALSE,FALSE,Unknown," No, I don't know."
269,https://doi.org/10.1109/VISUAL.1991.175786, Vis-10.1109-VISUAL.1991.175786-p109-C-0,FALSE,FALSE,FALSE," no, no"
270,https://doi.org/10.1109/VISUAL.1991.175837, Vis-10.1109-VISUAL.1991.175837-p392-C-0,TRUE,FALSE,Unknown," Yes, there are some. I don't know."
271,https://doi.org/10.1109/VISUAL.1991.175833, Vis-10.1109-VISUAL.1991.175833-p372-C-0,TRUE,Unknown,Unknown," Yes, there are several sliders, buttons and lists. I don't know if they are scented."
272,https://doi.org/10.1109/VISUAL.1991.175837, Vis-10.1109-VISUAL.1991.175837-p392-C-0,FALSE,FALSE,FALSE," no, no"
273,https://doi.org/10.1109/VISUAL.1991.175797, Vis-10.1109-VISUAL.1991.175797-p179-C-0,FALSE,FALSE,FALSE," no, no"
274,https://doi.org/10.1109/VISUAL.1991.175770, Vis-10.1109-VISUAL.1991.175770-p12-C-2,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
275,https://doi.org/10.1109/VISUAL.1991.175809, Vis-10.1109-VISUAL.1991.175809-p248-C-0,FALSE,FALSE,FALSE," no, no"
276,https://doi.org/10.1109/VISUAL.1991.175781, Vis-10.1109-VISUAL.1991.175781-p76-C-0,FALSE,FALSE,FALSE," no, no"
277,https://doi.org/10.1109/VISUAL.1991.175810, Vis-10.1109-VISUAL.1991.175810-p255-C-0,FALSE,FALSE,Unknown," No, I don't know."
278,https://doi.org/10.1109/VISUAL.1991.175802, Vis-10.1109-VISUAL.1991.175802-p210-C-0,FALSE,FALSE,FALSE," no, no"
279,https://doi.org/10.1109/VISUAL.1991.175794, Vis-10.1109-VISUAL.1991.175794-p156-C-0,FALSE,FALSE,Unknown," No, I don't know."
280,https://doi.org/10.1109/VISUAL.1991.175832, Vis-10.1109-VISUAL.1991.175832-p368-C-0,FALSE,FALSE,FALSE," no, no"
281,https://doi.org/10.1109/VISUAL.1991.175790, Vis-10.1109-VISUAL.1991.175790-p133-C-0,FALSE,FALSE,FALSE," no, no"
282,https://doi.org/10.1109/VISUAL.1991.175778, Vis-10.1109-VISUAL.1991.175778-p58-C-0,FALSE,FALSE,Unknown," no, I don't know"
283,https://doi.org/10.1109/VISUAL.1991.175806, Vis-10.1109-VISUAL.1991.175806-p232-C-0,FALSE,FALSE,Unknown," No, I don't know."
284,https://doi.org/10.1109/VISUAL.1991.175773, Vis-10.1109-VISUAL.1991.175773-p33-C-0,FALSE,FALSE,FALSE," no, no"
285,https://doi.org/10.1109/VISUAL.1991.175800, Vis-10.1109-VISUAL.1991.175800-p194-C-0,FALSE,FALSE,FALSE," no, no"
286,https://doi.org/10.1109/VISUAL.1991.175821, Vis-10.1109-VISUAL.1991.175821-p321-C-0,FALSE,FALSE,Unknown," No, I don't know."
287,https://doi.org/10.1109/VISUAL.1991.175800, Vis-10.1109-VISUAL.1991.175800-p194-C-0,FALSE,FALSE,Unknown," No, I don't know."
288,https://doi.org/10.1109/VISUAL.1991.175784, Vis-10.1109-VISUAL.1991.175784-p94-C-0,FALSE,FALSE,FALSE," no, no"
289,https://doi.org/10.1109/VISUAL.1991.175777, Vis-10.1109-VISUAL.1991.175777-p50-C-0,FALSE,FALSE,FALSE," no, no"
290,https://doi.org/10.1109/VISUAL.1991.175809, Vis-10.1109-VISUAL.1991.175809-p248-C-0,FALSE,FALSE,Unknown," No, I don't know."
291,https://doi.org/10.1109/VISUAL.1991.175802, Vis-10.1109-VISUAL.1991.175802-p210-C-0,FALSE,FALSE,Unknown," no, I don't know"
292,https://doi.org/10.1109/VISUAL.1991.175810, Vis-10.1109-VISUAL.1991.175810-p255-C-0,FALSE,FALSE,Unknown," no, I don't know"
293,https://doi.org/10.1109/VISUAL.1991.175794, Vis-10.1109-VISUAL.1991.175794-p156-C-0,FALSE,FALSE,FALSE," no, no"
294,https://doi.org/10.1109/VISUAL.1991.175790, Vis-10.1109-VISUAL.1991.175790-p133-C-0,FALSE,FALSE,Unknown," no, I don't know"
295,https://doi.org/10.1109/VISUAL.1991.175806, Vis-10.1109-VISUAL.1991.175806-p232-C-0,FALSE,FALSE,FALSE," no, no"
296,https://doi.org/10.1109/VISUAL.1991.175820, Vis-10.1109-VISUAL.1991.175820-p314-C-0,FALSE,FALSE,FALSE," no, no"
297,https://doi.org/10.1109/VISUAL.1991.175782, Vis-10.1109-VISUAL.1991.175782-p83-C-0,TRUE,Unknown,Unknown," Yes, there are some sliders and a button. I don't know if they are scented."
298,https://doi.org/10.1109/VISUAL.1991.175820, Vis-10.1109-VISUAL.1991.175820-p314-C-0,TRUE,FALSE,FALSE," Yes, no."
299,https://doi.org/10.1109/VISUAL.1991.175784, Vis-10.1109-VISUAL.1991.175784-p94-C-0,FALSE,FALSE,Unknown," No, I don't know."
300,https://doi.org/10.1109/VISUAL.1991.175804, Vis-10.1109-VISUAL.1991.175804-p218-C-0,FALSE,FALSE,Unknown," No, I don't know."
301,https://doi.org/10.1109/VISUAL.1991.175810, Vis-10.1109-VISUAL.1991.175810-p255-C-0,FALSE,FALSE,FALSE," no, no"
302,https://doi.org/10.1109/VISUAL.1991.175809, Vis-10.1109-VISUAL.1991.175809-p248-C-0,FALSE,FALSE,Unknown," no, I don't know"
303,https://doi.org/10.1109/VISUAL.1991.175794, Vis-10.1109-VISUAL.1991.175794-p156-C-0,TRUE,FALSE,FALSE," Yes, there are some scented visual analytics widgets such as sliders and buttons."
304,https://doi.org/10.1109/VISUAL.1991.175790, Vis-10.1109-VISUAL.1991.175790-p133-C-0,TRUE,FALSE,Unknown," Yes, there are some sliders and buttons. I don't know if they are scented."
305,https://doi.org/10.1109/VISUAL.1991.175812, Vis-10.1109-VISUAL.1991.175812-p268-C-0,FALSE,FALSE,FALSE," no, no"
306,https://doi.org/10.1109/VISUAL.1991.175790, Vis-10.1109-VISUAL.1991.175790-p133-C-0,FALSE,FALSE,Unknown," No, I don't know."
307,https://doi.org/10.1109/VISUAL.1991.175784, Vis-10.1109-VISUAL.1991.175784-p94-C-0,FALSE,FALSE,Unknown," no, I don't know"
308,https://doi.org/10.1109/VISUAL.1991.175794, Vis-10.1109-VISUAL.1991.175794-p156-C-0,Unknown,Unknown,Unknown, I don't know.
309,https://doi.org/10.1109/VISUAL.1991.175810, Vis-10.1109-VISUAL.1991.175810-p255-C-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
310,https://doi.org/10.1109/VISUAL.1991.175777, Vis-10.1109-VISUAL.1991.175777-p50-C-0,FALSE,FALSE,Unknown," No, I don't know."
311,https://doi.org/10.1109/VISUAL.1991.175785, Vis-10.1109-VISUAL.1991.175785-p102-C-0,FALSE,FALSE,FALSE," no, no"
312,https://doi.org/10.1109/VISUAL.1991.175773, Vis-10.1109-VISUAL.1991.175773-p33-C-0,FALSE,FALSE,Unknown," no, I don't know"
313,https://doi.org/10.1109/VISUAL.1991.175811, Vis-10.1109-VISUAL.1991.175811-p262-C-0,FALSE,FALSE,Unknown," No, I don't know."
314,https://doi.org/10.1109/VISUAL.1991.175789, Vis-10.1109-VISUAL.1991.175789-p126-C-0,FALSE,FALSE,Unknown," No, I don't know."
315,https://doi.org/10.1109/VISUAL.1991.175771, Vis-10.1109-VISUAL.1991.175771-p17-C-0,FALSE,FALSE,FALSE," no, no"
316,https://doi.org/10.1109/VISUAL.1991.175781, Vis-10.1109-VISUAL.1991.175781-p76-C-0,FALSE,FALSE,Unknown," No, I don't know."
317,https://doi.org/10.1109/VISUAL.1991.175815, Vis-10.1109-VISUAL.1991.175815-p284-C-0,TRUE,Unknown,Unknown," Yes, there are some sliders and a list. I don't know if they are scented."
318,https://doi.org/10.1109/VISUAL.1991.175820, Vis-10.1109-VISUAL.1991.175820-p314-C-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
319,https://doi.org/10.1109/VISUAL.1991.175820, Vis-10.1109-VISUAL.1991.175820-p314-C-0,FALSE,FALSE,Unknown," No, I don't know."
320,https://doi.org/10.1109/VISUAL.1991.175812, Vis-10.1109-VISUAL.1991.175812-p268-C-0,FALSE,FALSE,Unknown," No, I don't know."
321,https://doi.org/10.1109/VISUAL.1991.175802, Vis-10.1109-VISUAL.1991.175802-p210-C-0,FALSE,FALSE,Unknown," No, I don't know."
322,https://doi.org/10.1109/VISUAL.1991.175785, Vis-10.1109-VISUAL.1991.175785-p102-C-0,FALSE,FALSE,Unknown," no, I don't know"
323,https://doi.org/10.1109/VISUAL.1991.175811, Vis-10.1109-VISUAL.1991.175811-p262-C-0,FALSE,FALSE,FALSE," no, no"
324,https://doi.org/10.1109/VISUAL.1991.175830, Vis-10.1109-VISUAL.1991.175830-p360-C-0,FALSE,FALSE,Unknown," No, I don't know."
325,https://doi.org/10.1109/VISUAL.1991.175815, Vis-10.1109-VISUAL.1991.175815-p284-C-0,FALSE,FALSE,FALSE," no, no"
326,https://doi.org/10.1109/VISUAL.1991.175834, Vis-10.1109-VISUAL.1991.175834-p379-C-0,FALSE,FALSE,FALSE," no, no"
327,https://doi.org/10.1109/VISUAL.1991.175805, Vis-10.1109-VISUAL.1991.175805-p226-C-0,FALSE,FALSE,FALSE," no, no"
328,https://doi.org/10.1109/VISUAL.1991.175778, Vis-10.1109-VISUAL.1991.175778-p58-C-0,FALSE,FALSE,FALSE," no, no"
329,https://doi.org/10.1109/VISUAL.1991.175815, Vis-10.1109-VISUAL.1991.175815-p284-C-0,TRUE,Unknown,Unknown," Yes, there are some sliders. I don't know if they are scented."
330,https://doi.org/10.1109/VISUAL.1991.175810, Vis-10.1109-VISUAL.1991.175810-p255-C-0,TRUE,FALSE,FALSE," Yes, there are sliders, buttons and lists. It is not possible to tell whether they are scented or enhanced in the visual analytics sense."
331,https://doi.org/10.1109/VISUAL.1991.175791, Vis-10.1109-VISUAL.1991.175791-p140-C-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
332,https://doi.org/10.1109/VISUAL.1991.175834, Vis-10.1109-VISUAL.1991.175834-p379-C-0,FALSE,FALSE,Unknown," No, I don't know."
333,https://doi.org/10.1109/VISUAL.1991.175821, Vis-10.1109-VISUAL.1991.175821-p321-C-0,FALSE,FALSE,FALSE," no, no"
334,https://doi.org/10.1109/VISUAL.1991.175833, Vis-10.1109-VISUAL.1991.175833-p372-C-0,TRUE,Unknown,Unknown," Yes, there are sliders, buttons and lists. I don't know if they are scented."
335,https://doi.org/10.1109/VISUAL.1991.175804, Vis-10.1109-VISUAL.1991.175804-p218-C-0,TRUE,Unknown,Unknown," Yes, there are some buttons and a slider. I don't know if they are scented."
